afdb_A0A0C6DRW4_v6	afdb_P56218_v6	2.697E-01	3.472E-01	3.719E-01	0.063	26
afdb_A0A0C6DRW4_v6	afdb_P00396_v6	3.279E-01	2.805E-01	3.554E-01	0.106	32
afdb_A0A0C6DRW4_v6	afdb_P00183_v6	2.978E-01	2.989E-01	3.245E-01	0.082	29
afdb_A0A0C6DRW4_v6	afdb_P71119_v6	2.234E-01	3.731E-01	4.575E-01	0.040	22
afdb_A0A0C6DRW4_v6	afdb_P00455_v6	2.857E-01	3.105E-01	3.216E-01	0.076	28
afdb_A0A0C6DRW4_v6	afdb_P83686_v6	2.520E-01	3.414E-01	3.420E-01	0.057	25
afdb_A0A0C6DRW4_v6	afdb_P25910_v6	2.359E-01	3.466E-01	3.669E-01	0.045	23
afdb_A0A0C6DRW4_v6	afdb_P24289_v6	2.407E-01	3.368E-01	3.633E-01	0.051	24
afdb_A0A0C6DRW4_v6	afdb_Q945K2_v6	3.185E-01	2.541E-01	3.485E-01	0.098	31
afdb_A0A0C6DRW4_v6	afdb_P00489_v6	3.566E-01	2.070E-01	3.678E-01	0.138	35
afdb_A0A0C6DRW4_v6	afdb_Q29460_v6	2.204E-01	3.422E-01	3.834E-01	0.040	22
afdb_A0A0C6DRW4_v6	afdb_P81054_v6	2.612E-01	2.963E-01	3.102E-01	0.063	26
afdb_A0A0C6DRW4_v6	afdb_O68557_v6	2.450E-01	3.125E-01	3.529E-01	0.051	24
afdb_A0A0C6DRW4_v6	afdb_Q16775_v6	2.470E-01	3.095E-01	3.413E-01	0.051	24
afdb_A0A0C6DRW4_v6	afdb_P06621_v6	2.771E-01	2.777E-01	3.373E-01	0.069	27
afdb_A0A0C6DRW4_v6	afdb_P04190_v6	2.273E-01	3.249E-01	3.553E-01	0.040	22
afdb_A0A0C6DRW4_v6	afdb_P52279_v6	2.481E-01	3.036E-01	3.232E-01	0.051	24
afdb_A0A0C6DRW4_v6	afdb_P24474_v6	3.073E-01	2.432E-01	3.084E-01	0.090	30
afdb_A0A0C6DRW4_v6	afdb_Q6YBS3_v6	3.171E-01	2.309E-01	3.195E-01	0.098	31
afdb_A0A0C6DRW4_v6	afdb_P40859_v6	2.663E-01	2.787E-01	2.846E-01	0.063	26
afdb_A0A0C6DRW4_v6	afdb_P03958_v6	2.545E-01	2.860E-01	3.061E-01	0.057	25
afdb_A0A0C6DRW4_v6	afdb_P21327_v6	2.657E-01	2.736E-01	2.874E-01	0.063	26
afdb_A0A0C6DRW4_v6	afdb_P0CE47_v6	2.646E-01	2.750E-01	2.785E-01	0.063	26
afdb_A0A0C6DRW4_v6	afdb_Q75WN8_v6	2.348E-01	3.044E-01	3.152E-01	0.045	23
afdb_A0A0C6DRW4_v6	afdb_P07511_v6	2.832E-01	2.542E-01	3.028E-01	0.076	28
afdb_A0A0C6DRW4_v6	afdb_P06721_v6	2.630E-01	2.729E-01	2.841E-01	0.063	26
afdb_A0A0C6DRW4_v6	afdb_P16444_v6	2.641E-01	2.668E-01	2.999E-01	0.063	26
afdb_A0A0C6DRW4_v6	afdb_P56200_v6	2.290E-01	3.004E-01	3.668E-01	0.040	22
afdb_A0A0C6DRW4_v6	afdb_Q9UMR5_v6	2.354E-01	2.942E-01	3.215E-01	0.045	23
afdb_A0A0C6DRW4_v6	afdb_P12998_v6	2.559E-01	2.709E-01	2.882E-01	0.057	25
afdb_A0A0C6DRW4_v6	afdb_P05414_v6	2.493E-01	2.710E-01	2.979E-01	0.051	24
afdb_A0A0C6DRW4_v6	afdb_Q05755_v6	3.836E-01	1.361E-01	3.954E-01	0.179	38
afdb_A0A0C6DRW4_v6	afdb_P21179_v6	3.180E-01	2.010E-01	3.369E-01	0.098	31
afdb_A0A0C6DRW4_v6	afdb_P55038_v6	3.825E-01	1.317E-01	3.926E-01	0.179	38
afdb_A0A0C6DRW4_v6	afdb_Q9X9P9_v6	2.500E-01	2.618E-01	2.730E-01	0.051	24
afdb_A0A0C6DRW4_v6	afdb_P12995_v6	2.582E-01	2.532E-01	2.839E-01	0.057	25
afdb_A0A0C6DRW4_v6	afdb_P00800_v6	2.785E-01	2.320E-01	3.004E-01	0.069	27
afdb_A0A0C6DRW4_v6	afdb_P30122_v6	2.855E-01	2.220E-01	2.923E-01	0.076	28
afdb_A0A0C6DRW4_v6	afdb_P00590_v6	2.000E-01	3.066E-01	3.288E-01	0.024	19
afdb_A0A0C6DRW4_v6	afdb_P27170_v6	2.391E-01	2.664E-01	2.767E-01	0.045	23
afdb_A0A0C6DRW4_v6	afdb_Q9FEW9_v6	2.468E-01	2.568E-01	4.361E-01	0.051	24
afdb_A0A0C6DRW4_v6	afdb_P00636_v6	2.337E-01	2.700E-01	2.853E-01	0.045	23
afdb_A0A0C6DRW4_v6	afdb_P08819_v6	2.572E-01	2.456E-01	2.771E-01	0.057	25
afdb_A0A0C6DRW4_v6	afdb_Q6UV28_v6	1.546E-01	3.469E-01	4.043E-01	0.011	15
afdb_A0A0C6DRW4_v6	afdb_Q6LZM9_v6	2.536E-01	2.460E-01	2.679E-01	0.057	25
afdb_A0A0C6DRW4_v6	afdb_P08473_v6	3.020E-01	1.962E-01	3.276E-01	0.090	30
afdb_A0A0C6DRW4_v6	afdb_P46076_v6	2.330E-01	2.634E-01	3.127E-01	0.045	23
afdb_A0A0C6DRW4_v6	afdb_P00860_v6	2.563E-01	2.396E-01	2.745E-01	0.057	25
afdb_A0A0C6DRW4_v6	afdb_Q9NPB1_v6	1.910E-01	3.035E-01	3.987E-01	0.024	19
afdb_A0A0C6DRW4_v6	afdb_Q05769_v6	2.798E-01	2.137E-01	2.979E-01	0.069	27
afdb_A0A0C6DRW4_v6	afdb_Q8RB32_v6	1.988E-01	2.912E-01	3.234E-01	0.024	19
afdb_A0A0C6DRW4_v6	afdb_Q50925_v6	2.710E-01	2.132E-01	3.003E-01	0.069	27
afdb_A0A0C6DRW4_v6	afdb_P83788_v6	2.409E-01	2.414E-01	2.970E-01	0.051	24
afdb_A0A0C6DRW4_v6	afdb_P00777_v6	2.105E-01	2.684E-01	3.240E-01	0.034	21
afdb_A0A0C6DRW4_v6	afdb_A5JUY8_v6	2.836E-01	1.934E-01	2.886E-01	0.076	28
afdb_A0A0C6DRW4_v6	afdb_P29474_v6	3.284E-01	1.451E-01	3.346E-01	0.106	32
afdb_A0A0C6DRW4_v6	afdb_P10688_v6	2.854E-01	1.834E-01	2.879E-01	0.076	28
afdb_A0A0C6DRW4_v6	afdb_P15034_v6	2.380E-01	2.292E-01	2.493E-01	0.045	23
afdb_A0A0C6DRW4_v6	afdb_P10844_v6	3.307E-01	1.336E-01	3.348E-01	0.116	33
afdb_A0A0C6DRW4_v6	afdb_P12821_v6	3.247E-01	1.306E-01	3.347E-01	0.106	32
afdb_A0A0C6DRW4_v6	afdb_O16025_v6	3.092E-01	1.446E-01	3.207E-01	0.090	30
afdb_A0A0C6DRW4_v6	afdb_P00750_v6	2.444E-01	1.962E-01	2.853E-01	0.051	24
afdb_A0A0C6DRW4_v6	afdb_P27487_v6	2.706E-01	1.699E-01	2.730E-01	0.069	27
afdb_A0A0C6DRW4_v6	afdb_P00747_v6	2.652E-01	1.596E-01	3.459E-01	0.063	26
afdb_A0A0C6DRW4_v6	afdb_P96086_v6	2.799E-01	1.399E-01	3.008E-01	0.069	27
afdb_A0A0C6DRW4_v6	afdb_F8W4B7_v6	2.810E-01	1.339E-01	2.990E-01	0.076	28
afdb_A0A0C6DRW4_v6	afdb_P15917_v6	2.586E-01	1.554E-01	2.688E-01	0.057	25
afdb_A0A0C6DRW4_v6	afdb_P09883_v6	2.280E-01	1.810E-01	2.370E-01	0.040	22
afdb_A1AA28_v6	afdb_O33199_v6	7.422E-01	5.698E-01	7.959E-01	0.961	74
afdb_A1AA28_v6	afdb_P13717_v6	3.129E-01	2.195E-01	3.302E-01	0.098	31
afdb_A1AA28_v6	afdb_A5JUY8_v6	4.041E-01	1.281E-01	4.054E-01	0.214	40
afdb_A1AA28_v6	afdb_P0A6K3_v6	2.712E-01	2.548E-01	2.975E-01	0.069	27
afdb_A1AA28_v6	afdb_Q00017_v6	3.037E-01	2.168E-01	3.145E-01	0.090	30
afdb_A1AA28_v6	afdb_P16444_v6	3.474E-01	1.710E-01	3.574E-01	0.126	34
afdb_A1AA28_v6	afdb_P04190_v6	3.028E-01	2.117E-01	3.472E-01	0.090	30
afdb_A1AA28_v6	afdb_P25910_v6	3.004E-01	2.148E-01	3.434E-01	0.090	30
afdb_A1AA28_v6	afdb_O58727_v6	2.677E-01	2.435E-01	2.743E-01	0.063	26
afdb_A1AA28_v6	afdb_P08819_v6	3.484E-01	1.601E-01	3.942E-01	0.126	34
afdb_A1AA28_v6	afdb_P19938_v6	3.065E-01	1.979E-01	3.192E-01	0.090	30
afdb_A1AA28_v6	afdb_P37062_v6	3.496E-01	1.510E-01	3.998E-01	0.126	34
afdb_A1AA28_v6	afdb_P83686_v6	2.991E-01	1.966E-01	3.304E-01	0.082	29
afdb_A1AA28_v6	afdb_P09960_v6	3.681E-01	1.215E-01	3.877E-01	0.150	36
afdb_A1AA28_v6	afdb_P46076_v6	3.139E-01	1.750E-01	3.382E-01	0.098	31
afdb_A1AA28_v6	afdb_O68557_v6	3.013E-01	1.865E-01	3.146E-01	0.090	30
afdb_A1AA28_v6	afdb_P0A6C1_v6	2.995E-01	1.877E-01	3.714E-01	0.082	29
afdb_A1AA28_v6	afdb_P27170_v6	3.105E-01	1.745E-01	3.189E-01	0.098	31
afdb_A1AA28_v6	afdb_P81054_v6	3.109E-01	1.700E-01	3.718E-01	0.098	31
afdb_A1AA28_v6	afdb_P55931_v6	3.513E-01	1.251E-01	3.853E-01	0.138	35
afdb_A1AA28_v6	afdb_P00800_v6	3.494E-01	1.264E-01	3.510E-01	0.126	34
afdb_A1AA28_v6	afdb_Q9HXE3_v6	3.085E-01	1.606E-01	3.330E-01	0.090	30
afdb_A1AA28_v6	afdb_P00777_v6	2.877E-01	1.781E-01	3.098E-01	0.076	28
afdb_A1AA28_v6	afdb_P00747_v6	3.638E-01	1.011E-01	4.114E-01	0.150	36
afdb_A1AA28_v6	afdb_P10902_v6	3.330E-01	1.277E-01	3.622E-01	0.116	33
afdb_A1AA28_v6	afdb_P08165_v6	3.222E-01	1.360E-01	3.321E-01	0.106	32
afdb_A1AA28_v6	afdb_P04042_v6	2.928E-01	1.652E-01	3.117E-01	0.082	29
afdb_A1AA28_v6	afdb_P00489_v6	3.563E-01	1.013E-01	3.577E-01	0.138	35
afdb_A1AA28_v6	afdb_Q9YHT1_v6	3.419E-01	1.153E-01	3.590E-01	0.126	34
afdb_A1AA28_v6	afdb_Q9X9P9_v6	2.979E-01	1.570E-01	3.100E-01	0.082	29
afdb_A1AA28_v6	afdb_P21179_v6	3.498E-01	1.048E-01	3.565E-01	0.126	34
afdb_A1AA28_v6	afdb_P24474_v6	3.207E-01	1.260E-01	3.416E-01	0.106	32
afdb_A1AA28_v6	afdb_P00860_v6	3.078E-01	1.370E-01	3.117E-01	0.090	30
afdb_A1AA28_v6	afdb_P40881_v6	2.554E-01	1.865E-01	2.564E-01	0.057	25
afdb_A1AA28_v6	afdb_P40859_v6	2.867E-01	1.548E-01	2.974E-01	0.076	28
afdb_A1AA28_v6	afdb_P0CE47_v6	2.897E-01	1.479E-01	3.048E-01	0.076	28
afdb_A1AA28_v6	afdb_P15034_v6	2.992E-01	1.337E-01	3.698E-01	0.082	29
afdb_A1AA28_v6	afdb_P09883_v6	3.178E-01	1.107E-01	3.473E-01	0.098	31
afdb_A1AA28_v6	afdb_P08148_v6	3.138E-01	1.104E-01	3.424E-01	0.098	31
afdb_A1AA28_v6	afdb_Q7SID9_v6	3.040E-01	1.182E-01	3.221E-01	0.090	30
afdb_A1AA28_v6	afdb_P00390_v6	2.992E-01	1.220E-01	3.338E-01	0.082	29
afdb_A1AA28_v6	afdb_P43099_v6	3.194E-01	9.692E-02	3.341E-01	0.098	31
afdb_A1AA28_v6	afdb_P15917_v6	3.279E-01	8.488E-02	3.602E-01	0.106	32
afdb_A1AA28_v6	afdb_P96086_v6	3.324E-01	7.641E-02	3.403E-01	0.116	33
afdb_A1AA28_v6	afdb_P55038_v6	3.486E-01	5.490E-02	3.500E-01	0.126	34
afdb_A1AA28_v6	afdb_P27487_v6	3.086E-01	9.009E-02	3.098E-01	0.090	30
afdb_A1AA28_v6	afdb_P10688_v6	2.915E-01	8.714E-02	3.217E-01	0.082	29
afdb_A1AA28_v6	afdb_P29474_v6	3.068E-01	5.962E-02	3.411E-01	0.090	30
afdb_P00175_v6	afdb_P05414_v6	5.483E-01	8.700E-01	8.913E-01	0.601	54
afdb_P00175_v6	afdb_P0AEZ1_v6	3.274E-01	5.977E-01	6.151E-01	0.106	32
afdb_P00175_v6	afdb_Q8RB32_v6	2.819E-01	6.257E-01	6.279E-01	0.076	28
afdb_P00175_v6	afdb_P0A6C1_v6	3.025E-01	5.576E-01	5.592E-01	0.090	30
afdb_P00175_v6	afdb_P03958_v6	3.250E-01	5.006E-01	5.705E-01	0.106	32
afdb_P00175_v6	afdb_Q9FEW9_v6	3.356E-01	4.789E-01	6.300E-01	0.116	33
afdb_P00175_v6	afdb_P16444_v6	3.256E-01	4.408E-01	5.570E-01	0.106	32
afdb_P00175_v6	afdb_P39377_v6	2.949E-01	4.175E-01	5.008E-01	0.082	29
afdb_P00175_v6	afdb_Q9XBQ8_v6	3.038E-01	3.968E-01	4.092E-01	0.090	30
afdb_P00175_v6	afdb_P42593_v6	3.611E-01	3.219E-01	5.999E-01	0.150	36
afdb_P00175_v6	afdb_P00860_v6	2.983E-01	3.634E-01	3.683E-01	0.082	29
afdb_P00175_v6	afdb_Q29460_v6	2.090E-01	4.511E-01	4.750E-01	0.029	20
afdb_P00175_v6	afdb_Q05755_v6	4.509E-01	1.895E-01	4.658E-01	0.326	45
afdb_P00175_v6	afdb_P55038_v6	4.541E-01	1.860E-01	4.680E-01	0.326	45
afdb_P00175_v6	afdb_P95468_v6	2.696E-01	3.697E-01	3.799E-01	0.063	26
afdb_P00175_v6	afdb_P53608_v6	2.370E-01	3.977E-01	4.146E-01	0.045	23
afdb_P00175_v6	afdb_P24630_v6	2.789E-01	3.544E-01	3.616E-01	0.069	27
afdb_P00175_v6	afdb_P16099_v6	3.439E-01	2.857E-01	5.732E-01	0.126	34
afdb_P00175_v6	afdb_P0AB77_v6	2.629E-01	3.610E-01	3.724E-01	0.063	26
afdb_P00175_v6	afdb_P10688_v6	3.396E-01	2.784E-01	3.581E-01	0.116	33
afdb_P00175_v6	afdb_P12995_v6	2.696E-01	3.443E-01	3.735E-01	0.063	26
afdb_P00175_v6	afdb_P22394_v6	2.993E-01	3.095E-01	3.367E-01	0.082	29
afdb_P00175_v6	afdb_P05521_v6	2.297E-01	3.735E-01	3.931E-01	0.040	22
afdb_P00175_v6	afdb_Q00017_v6	2.040E-01	3.967E-01	4.024E-01	0.029	20
afdb_P00175_v6	afdb_P07003_v6	2.963E-01	3.031E-01	3.465E-01	0.082	29
afdb_P00175_v6	afdb_P12998_v6	2.524E-01	3.459E-01	3.569E-01	0.057	25
afdb_P00175_v6	afdb_P45478_v6	2.268E-01	3.707E-01	3.848E-01	0.040	22
afdb_P00175_v6	afdb_O58727_v6	1.644E-01	4.299E-01	4.533E-01	0.014	16
afdb_P00175_v6	afdb_P25910_v6	2.066E-01	3.872E-01	4.020E-01	0.029	20
afdb_P00175_v6	afdb_P37957_v6	1.905E-01	4.027E-01	4.171E-01	0.024	19
afdb_P00175_v6	afdb_Q9UMR5_v6	2.212E-01	3.638E-01	3.794E-01	0.040	22
afdb_P00175_v6	afdb_P52700_v6	2.164E-01	3.675E-01	3.920E-01	0.034	21
afdb_P00175_v6	afdb_P53041_v6	2.732E-01	3.104E-01	3.708E-01	0.069	27
afdb_P00175_v6	afdb_P04042_v6	2.373E-01	3.463E-01	3.687E-01	0.045	23
afdb_P00175_v6	afdb_P83686_v6	2.113E-01	3.704E-01	3.711E-01	0.034	21
afdb_P00175_v6	afdb_Q75WN8_v6	2.121E-01	3.666E-01	3.804E-01	0.034	21
afdb_P00175_v6	afdb_Q3HWU8_v6	2.070E-01	3.674E-01	3.772E-01	0.029	20
afdb_P00175_v6	afdb_Q58989_v6	1.763E-01	3.973E-01	4.239E-01	0.016	17
afdb_P00175_v6	afdb_P00590_v6	1.879E-01	3.855E-01	4.037E-01	0.020	18
afdb_P00175_v6	afdb_P23687_v6	3.065E-01	2.662E-01	3.338E-01	0.090	30
afdb_P00175_v6	afdb_P37063_v6	2.877E-01	2.835E-01	3.255E-01	0.076	28
afdb_P00175_v6	afdb_Q16775_v6	2.179E-01	3.511E-01	3.822E-01	0.034	21
afdb_P00175_v6	afdb_P96965_v6	2.076E-01	3.555E-01	3.651E-01	0.029	20
afdb_P00175_v6	afdb_P08819_v6	2.499E-01	3.048E-01	3.062E-01	0.051	24
afdb_P00175_v6	afdb_P27487_v6	3.050E-01	2.476E-01	3.575E-01	0.090	30
afdb_P00175_v6	afdb_P24474_v6	2.695E-01	2.773E-01	3.123E-01	0.063	26
afdb_P00175_v6	afdb_P56200_v6	1.993E-01	3.446E-01	3.454E-01	0.024	19
afdb_P00175_v6	afdb_Q12178_v6	1.464E-01	3.972E-01	4.532E-01	0.010	14
afdb_P00175_v6	afdb_P07511_v6	2.498E-01	2.920E-01	3.047E-01	0.051	24
afdb_P00175_v6	afdb_P00455_v6	2.220E-01	3.190E-01	3.282E-01	0.040	22
afdb_P00175_v6	afdb_P0A9P4_v6	2.078E-01	3.330E-01	4.150E-01	0.029	20
afdb_P00175_v6	afdb_Q9L9D7_v6	2.669E-01	2.722E-01	3.067E-01	0.063	26
afdb_P00175_v6	afdb_P08148_v6	2.670E-01	2.637E-01	3.254E-01	0.063	26
afdb_P00175_v6	afdb_Q6YBS3_v6	2.717E-01	2.577E-01	3.013E-01	0.069	27
afdb_P00175_v6	afdb_Q6LZM9_v6	2.344E-01	2.939E-01	3.231E-01	0.045	23
afdb_P00175_v6	afdb_P09184_v6	1.422E-01	3.834E-01	3.972E-01	0.010	14
afdb_P00175_v6	afdb_P22637_v6	2.561E-01	2.688E-01	2.776E-01	0.057	25
afdb_P00175_v6	afdb_P00390_v6	2.496E-01	2.739E-01	2.790E-01	0.051	24
afdb_P00175_v6	afdb_P15289_v6	2.472E-01	2.769E-01	3.873E-01	0.051	24
afdb_P00175_v6	afdb_O59791_v6	2.006E-01	3.221E-01	3.426E-01	0.029	20
afdb_P00175_v6	afdb_P06721_v6	2.172E-01	2.999E-01	3.426E-01	0.034	21
afdb_P00175_v6	afdb_P37062_v6	2.327E-01	2.848E-01	2.945E-01	0.045	23
afdb_P00175_v6	afdb_P09960_v6	2.612E-01	2.551E-01	3.014E-01	0.063	26
afdb_P00175_v6	afdb_P77444_v6	2.210E-01	2.933E-01	3.930E-01	0.040	22
afdb_P00175_v6	afdb_P00914_v6	2.343E-01	2.764E-01	2.844E-01	0.045	23
afdb_P00175_v6	afdb_P83788_v6	2.197E-01	2.890E-01	3.985E-01	0.034	21
afdb_P00175_v6	afdb_P0CE47_v6	2.174E-01	2.882E-01	3.047E-01	0.034	21
afdb_P00175_v6	afdb_Q56839_v6	2.357E-01	2.574E-01	2.727E-01	0.045	23
afdb_P00175_v6	afdb_Q01693_v6	2.331E-01	2.606E-01	2.678E-01	0.045	23
afdb_P00175_v6	afdb_P08473_v6	2.677E-01	2.251E-01	3.020E-01	0.063	26
afdb_P00175_v6	afdb_Q9YHT1_v6	2.568E-01	2.361E-01	2.846E-01	0.057	25
afdb_P00175_v6	afdb_P08165_v6	2.291E-01	2.615E-01	2.685E-01	0.040	22
afdb_P00175_v6	afdb_P00935_v6	2.029E-01	2.855E-01	3.829E-01	0.029	20
afdb_P00175_v6	afdb_P00388_v6	2.537E-01	2.299E-01	2.552E-01	0.057	25
afdb_P00175_v6	afdb_P83772_v6	1.694E-01	3.140E-01	3.209E-01	0.014	16
afdb_P00175_v6	afdb_P71119_v6	1.546E-01	3.267E-01	3.548E-01	0.011	15
afdb_P00175_v6	afdb_Q50925_v6	2.369E-01	2.434E-01	2.806E-01	0.045	23
afdb_P00175_v6	afdb_P19938_v6	1.764E-01	3.028E-01	3.286E-01	0.016	17
afdb_P00175_v6	afdb_P24289_v6	1.721E-01	3.063E-01	3.351E-01	0.016	17
afdb_P00175_v6	afdb_P00489_v6	2.684E-01	2.051E-01	2.939E-01	0.063	26
afdb_P00175_v6	afdb_P00183_v6	2.027E-01	2.649E-01	3.218E-01	0.029	20
afdb_P00175_v6	afdb_F8W4B7_v6	2.866E-01	1.799E-01	2.960E-01	0.076	28
afdb_P00175_v6	afdb_P96086_v6	2.849E-01	1.805E-01	3.184E-01	0.076	28
afdb_P00175_v6	afdb_P14779_v6	2.810E-01	1.801E-01	3.137E-01	0.076	28
afdb_P00175_v6	afdb_P00396_v6	2.196E-01	2.410E-01	2.636E-01	0.034	21
afdb_P00175_v6	afdb_P09367_v6	1.888E-01	2.700E-01	3.029E-01	0.020	18
afdb_P00175_v6	afdb_P00800_v6	2.215E-01	2.342E-01	2.803E-01	0.040	22
afdb_P00175_v6	afdb_P10844_v6	2.935E-01	1.610E-01	3.366E-01	0.082	29
afdb_P00175_v6	afdb_Q05769_v6	2.236E-01	2.207E-01	2.468E-01	0.040	22
afdb_P00175_v6	afdb_P43099_v6	2.379E-01	2.029E-01	2.711E-01	0.045	23
afdb_P00175_v6	afdb_P29474_v6	2.785E-01	1.623E-01	3.078E-01	0.069	27
afdb_P00175_v6	afdb_P21179_v6	2.388E-01	2.009E-01	2.520E-01	0.045	23
afdb_P00175_v6	afdb_P12821_v6	2.843E-01	1.508E-01	3.206E-01	0.076	28
afdb_P00175_v6	afdb_P06621_v6	1.848E-01	2.372E-01	2.820E-01	0.020	18
afdb_P00175_v6	afdb_O16025_v6	2.272E-01	1.460E-01	2.407E-01	0.040	22
afdb_P00392_v6	afdb_P00390_v6	7.649E-01	8.198E-01	8.478E-01	0.971	76
afdb_P00392_v6	afdb_Q56839_v6	7.250E-01	7.736E-01	7.904E-01	0.949	72
afdb_P00392_v6	afdb_P37062_v6	6.681E-01	8.251E-01	8.302E-01	0.887	66
afdb_P00392_v6	afdb_P0A9P4_v6	4.534E-01	7.615E-01	7.952E-01	0.326	45
afdb_P00392_v6	afdb_P08165_v6	4.313E-01	4.847E-01	6.719E-01	0.277	43
afdb_P00392_v6	afdb_P42593_v6	4.176E-01	3.548E-01	5.380E-01	0.233	41
afdb_P00392_v6	afdb_P16099_v6	4.227E-01	3.361E-01	4.468E-01	0.254	42
afdb_P00392_v6	afdb_P22637_v6	3.738E-01	3.787E-01	4.818E-01	0.164	37
afdb_P00392_v6	afdb_Q9HXE3_v6	3.016E-01	4.219E-01	4.576E-01	0.090	30
afdb_P00392_v6	afdb_Q9X9P9_v6	3.025E-01	4.054E-01	4.465E-01	0.090	30
afdb_P00392_v6	afdb_P40859_v6	3.001E-01	4.046E-01	4.519E-01	0.082	29
afdb_P00392_v6	afdb_P10902_v6	3.458E-01	3.575E-01	4.996E-01	0.126	34
afdb_P00392_v6	afdb_Q9YHT1_v6	3.681E-01	3.203E-01	4.055E-01	0.150	36
afdb_P00392_v6	afdb_Q945K2_v6	3.443E-01	3.432E-01	5.157E-01	0.126	34
afdb_P00392_v6	afdb_P80324_v6	2.792E-01	3.924E-01	4.229E-01	0.069	27
