afdb_P00963_v6	afdb_P00636_v6	3.279E-01	3.229E-01	3.794E-01	0.106	32
afdb_P00963_v6	afdb_P37957_v6	2.678E-01	3.645E-01	3.972E-01	0.063	26
afdb_P00963_v6	afdb_P80324_v6	3.267E-01	3.027E-01	3.288E-01	0.106	32
afdb_P00963_v6	afdb_P56218_v6	2.944E-01	3.164E-01	3.418E-01	0.082	29
afdb_P00963_v6	afdb_P40859_v6	3.216E-01	2.844E-01	3.330E-01	0.106	32
afdb_P00963_v6	afdb_Q29460_v6	2.640E-01	3.423E-01	4.011E-01	0.063	26
afdb_P00963_v6	afdb_P21327_v6	3.232E-01	2.820E-01	3.643E-01	0.106	32
afdb_P00963_v6	afdb_Q06241_v6	2.423E-01	3.545E-01	3.611E-01	0.051	24
afdb_P00963_v6	afdb_P03958_v6	3.003E-01	2.872E-01	3.341E-01	0.090	30
afdb_P00963_v6	afdb_P25910_v6	2.643E-01	3.222E-01	3.358E-01	0.063	26
afdb_P00963_v6	afdb_Q00017_v6	2.657E-01	3.193E-01	3.333E-01	0.063	26
afdb_P00963_v6	afdb_P09367_v6	3.011E-01	2.817E-01	3.068E-01	0.090	30
afdb_P00963_v6	afdb_Q945K2_v6	3.414E-01	2.288E-01	3.435E-01	0.126	34
afdb_P00963_v6	afdb_P77444_v6	3.060E-01	2.636E-01	3.118E-01	0.090	30
afdb_P00963_v6	afdb_O68557_v6	2.691E-01	2.865E-01	2.984E-01	0.063	26
afdb_P00963_v6	afdb_P04190_v6	2.516E-01	3.015E-01	3.425E-01	0.057	25
afdb_P00963_v6	afdb_Q6LZM9_v6	3.042E-01	2.462E-01	3.793E-01	0.090	30
afdb_P00963_v6	afdb_Q6YBS3_v6	3.391E-01	2.090E-01	3.783E-01	0.116	33
afdb_P00963_v6	afdb_P24630_v6	2.996E-01	2.465E-01	3.254E-01	0.082	29
afdb_P00963_v6	afdb_A5JUY8_v6	3.474E-01	1.983E-01	3.809E-01	0.126	34
afdb_P00963_v6	afdb_P13717_v6	2.515E-01	2.918E-01	3.103E-01	0.057	25
afdb_P00963_v6	afdb_P83772_v6	2.500E-01	2.919E-01	3.002E-01	0.051	24
afdb_P00963_v6	afdb_P05521_v6	2.619E-01	2.766E-01	2.982E-01	0.063	26
afdb_P00963_v6	afdb_P0CE47_v6	2.869E-01	2.517E-01	3.394E-01	0.076	28
afdb_P00963_v6	afdb_P00183_v6	2.897E-01	2.466E-01	3.020E-01	0.076	28
afdb_P00963_v6	afdb_P15034_v6	2.980E-01	2.375E-01	3.609E-01	0.082	29
afdb_P00963_v6	afdb_Q16775_v6	2.606E-01	2.737E-01	3.580E-01	0.057	25
afdb_P00963_v6	afdb_P52700_v6	2.546E-01	2.784E-01	3.087E-01	0.057	25
afdb_P00963_v6	afdb_P10902_v6	3.157E-01	2.165E-01	3.198E-01	0.098	31
afdb_P00963_v6	afdb_Q9XBQ8_v6	2.886E-01	2.439E-01	2.949E-01	0.076	28
afdb_P00963_v6	afdb_P00860_v6	2.978E-01	2.341E-01	3.176E-01	0.082	29
afdb_P00963_v6	afdb_P56200_v6	2.502E-01	2.803E-01	3.037E-01	0.051	24
afdb_P00963_v6	afdb_Q9YHT1_v6	3.291E-01	1.947E-01	3.433E-01	0.106	32
afdb_P00963_v6	afdb_P08148_v6	3.209E-01	2.025E-01	3.395E-01	0.106	32
afdb_P00963_v6	afdb_P27170_v6	2.686E-01	2.536E-01	3.016E-01	0.063	26
afdb_P00963_v6	afdb_P55931_v6	3.206E-01	2.003E-01	3.330E-01	0.106	32
afdb_P00963_v6	afdb_P0A6K3_v6	2.000E-01	3.193E-01	3.400E-01	0.024	19
afdb_P00963_v6	afdb_P12995_v6	2.835E-01	2.347E-01	3.661E-01	0.076	28
afdb_P00963_v6	afdb_P00396_v6	2.971E-01	2.192E-01	3.095E-01	0.082	29
afdb_P00963_v6	afdb_Q9UMR5_v6	2.484E-01	2.640E-01	2.815E-01	0.051	24
afdb_P00963_v6	afdb_P09960_v6	3.123E-01	1.984E-01	3.273E-01	0.098	31
afdb_P00963_v6	afdb_P81054_v6	2.582E-01	2.499E-01	2.909E-01	0.057	25
afdb_P00963_v6	afdb_P53041_v6	2.904E-01	2.158E-01	3.152E-01	0.082	29
afdb_P00963_v6	afdb_P16099_v6	3.242E-01	1.813E-01	3.407E-01	0.106	32
afdb_P00963_v6	afdb_P00489_v6	3.421E-01	1.634E-01	3.473E-01	0.126	34
afdb_P00963_v6	afdb_P00388_v6	3.144E-01	1.881E-01	3.176E-01	0.098	31
afdb_P00963_v6	afdb_Q8RB32_v6	2.251E-01	2.773E-01	2.812E-01	0.040	22
afdb_P00963_v6	afdb_P0A9P4_v6	2.480E-01	2.526E-01	2.599E-01	0.051	24
afdb_P00963_v6	afdb_P83686_v6	2.326E-01	2.636E-01	2.677E-01	0.045	23
afdb_P00963_v6	afdb_P27487_v6	3.229E-01	1.715E-01	3.539E-01	0.106	32
afdb_P00963_v6	afdb_P06621_v6	2.667E-01	2.280E-01	2.671E-01	0.063	26
afdb_P00963_v6	afdb_P00455_v6	2.559E-01	2.370E-01	2.818E-01	0.057	25
afdb_P00963_v6	afdb_P07511_v6	2.782E-01	2.112E-01	2.919E-01	0.069	27
afdb_P00963_v6	afdb_P08165_v6	2.780E-01	2.094E-01	2.947E-01	0.069	27
afdb_P00963_v6	afdb_P43099_v6	3.042E-01	1.686E-01	3.084E-01	0.090	30
afdb_P00963_v6	afdb_Q01693_v6	2.687E-01	1.999E-01	2.798E-01	0.063	26
afdb_P00963_v6	afdb_Q56839_v6	2.722E-01	1.946E-01	2.823E-01	0.069	27
afdb_P00963_v6	afdb_P21179_v6	3.028E-01	1.636E-01	3.086E-01	0.090	30
afdb_P00963_v6	afdb_P29474_v6	3.434E-01	1.197E-01	3.785E-01	0.126	34
afdb_P00963_v6	afdb_P00777_v6	2.228E-01	2.392E-01	3.011E-01	0.040	22
afdb_P00963_v6	afdb_F8W4B7_v6	3.299E-01	1.304E-01	3.347E-01	0.106	32
afdb_P00963_v6	afdb_O13297_v6	2.595E-01	1.753E-01	2.750E-01	0.057	25
afdb_P00963_v6	afdb_O16025_v6	2.963E-01	1.209E-01	3.072E-01	0.082	29
afdb_P00963_v6	afdb_P00747_v6	2.614E-01	1.338E-01	2.962E-01	0.063	26
afdb_P07662_v6	afdb_P23687_v6	2.960E-01	2.988E-01	3.149E-01	0.082	29
afdb_P07662_v6	afdb_P10902_v6	2.612E-01	3.244E-01	3.569E-01	0.063	26
afdb_P07662_v6	afdb_P00396_v6	2.533E-01	3.269E-01	3.726E-01	0.057	25
afdb_P07662_v6	afdb_P55931_v6	2.685E-01	3.024E-01	3.280E-01	0.063	26
afdb_P07662_v6	afdb_P24474_v6	2.550E-01	3.036E-01	3.467E-01	0.057	25
afdb_P07662_v6	afdb_P09960_v6	2.610E-01	2.956E-01	3.130E-01	0.063	26
afdb_P07662_v6	afdb_P00183_v6	2.154E-01	3.315E-01	3.768E-01	0.034	21
afdb_P07662_v6	afdb_P10688_v6	2.777E-01	2.686E-01	2.968E-01	0.069	27
afdb_P07662_v6	afdb_Q9L9D7_v6	2.500E-01	2.955E-01	3.145E-01	0.051	24
afdb_P07662_v6	afdb_P00800_v6	2.436E-01	2.993E-01	3.107E-01	0.051	24
afdb_P07662_v6	afdb_P45478_v6	1.872E-01	3.533E-01	3.896E-01	0.020	18
afdb_P07662_v6	afdb_Q01693_v6	2.353E-01	3.055E-01	3.140E-01	0.045	23
afdb_P07662_v6	afdb_P53041_v6	2.333E-01	3.057E-01	3.181E-01	0.045	23
afdb_P07662_v6	afdb_P15289_v6	2.326E-01	3.040E-01	3.172E-01	0.045	23
afdb_P07662_v6	afdb_P42593_v6	2.595E-01	2.721E-01	2.980E-01	0.057	25
afdb_P07662_v6	afdb_P08148_v6	2.464E-01	2.809E-01	3.229E-01	0.051	24
afdb_P07662_v6	afdb_P53608_v6	1.804E-01	3.460E-01	3.583E-01	0.020	18
afdb_P07662_v6	afdb_P29183_v6	2.195E-01	3.062E-01	3.487E-01	0.034	21
