afdb_P07740_v6	afdb_P0AEZ1_v6	5.455E-01	6.357E-01	6.879E-01	0.601	54
afdb_P07740_v6	afdb_Q8RB32_v6	4.488E-01	6.212E-01	6.254E-01	0.301	44
afdb_P07740_v6	afdb_P0A6C1_v6	4.846E-01	5.777E-01	5.841E-01	0.411	48
afdb_P07740_v6	afdb_P05414_v6	5.146E-01	4.973E-01	6.231E-01	0.505	51
afdb_P07740_v6	afdb_Q9FEW9_v6	5.003E-01	4.555E-01	5.378E-01	0.473	50
afdb_P07740_v6	afdb_P05020_v6	4.719E-01	4.794E-01	5.626E-01	0.382	47
afdb_P07740_v6	afdb_P03958_v6	4.708E-01	4.740E-01	5.179E-01	0.382	47
afdb_P07740_v6	afdb_P16444_v6	4.993E-01	4.415E-01	5.674E-01	0.442	49
afdb_P07740_v6	afdb_Q02899_v6	4.850E-01	4.381E-01	5.093E-01	0.411	48
afdb_P07740_v6	afdb_P39377_v6	4.781E-01	4.429E-01	5.242E-01	0.382	47
afdb_P07740_v6	afdb_P00175_v6	5.274E-01	3.347E-01	6.260E-01	0.537	52
afdb_P07740_v6	afdb_Q9XBQ8_v6	4.470E-01	3.933E-01	5.616E-01	0.301	44
afdb_P07740_v6	afdb_P00860_v6	4.540E-01	3.694E-01	4.550E-01	0.326	45
afdb_P07740_v6	afdb_P18314_v6	4.714E-01	3.239E-01	4.723E-01	0.382	47
afdb_P07740_v6	afdb_Q29460_v6	3.271E-01	4.613E-01	5.261E-01	0.106	32
afdb_P07740_v6	afdb_Q12178_v6	2.721E-01	5.019E-01	5.132E-01	0.069	27
afdb_P07740_v6	afdb_P42593_v6	4.767E-01	2.828E-01	4.983E-01	0.382	47
afdb_P07740_v6	afdb_Q00017_v6	3.266E-01	4.233E-01	4.534E-01	0.106	32
afdb_P07740_v6	afdb_P16099_v6	4.794E-01	2.636E-01	4.992E-01	0.382	47
afdb_P07740_v6	afdb_P53608_v6	3.476E-01	3.897E-01	3.906E-01	0.126	34
afdb_P07740_v6	afdb_P05521_v6	3.387E-01	3.797E-01	3.922E-01	0.116	33
afdb_P07740_v6	afdb_Q28943_v6	5.128E-01	1.986E-01	5.140E-01	0.505	51
afdb_P07740_v6	afdb_P10688_v6	4.548E-01	2.423E-01	5.141E-01	0.326	45
afdb_P07740_v6	afdb_P25910_v6	3.033E-01	3.909E-01	4.342E-01	0.090	30
afdb_P07740_v6	afdb_Q75WN8_v6	3.160E-01	3.701E-01	3.747E-01	0.098	31
afdb_P07740_v6	afdb_Q9UMR5_v6	3.235E-01	3.604E-01	3.915E-01	0.106	32
afdb_P07740_v6	afdb_P0A6G7_v6	2.703E-01	4.113E-01	4.380E-01	0.063	26
afdb_P07740_v6	afdb_P37967_v6	3.792E-01	2.989E-01	4.179E-01	0.164	37
afdb_P07740_v6	afdb_P83772_v6	2.982E-01	3.725E-01	3.850E-01	0.082	29
afdb_P07740_v6	afdb_P08819_v6	3.577E-01	3.050E-01	3.708E-01	0.138	35
afdb_P07740_v6	afdb_P96965_v6	3.029E-01	3.545E-01	3.656E-01	0.090	30
afdb_P07740_v6	afdb_P31013_v6	3.545E-01	2.938E-01	3.576E-01	0.138	35
afdb_P07740_v6	afdb_O58727_v6	2.427E-01	4.043E-01	4.262E-01	0.051	24
afdb_P07740_v6	afdb_P22266_v6	3.164E-01	3.233E-01	3.554E-01	0.098	31
afdb_P07740_v6	afdb_P52279_v6	3.039E-01	3.313E-01	3.359E-01	0.090	30
afdb_P07740_v6	afdb_P29183_v6	3.493E-01	2.852E-01	3.826E-01	0.126	34
afdb_P07740_v6	afdb_P04190_v6	2.808E-01	3.512E-01	3.904E-01	0.076	28
afdb_P07740_v6	afdb_Q05755_v6	4.938E-01	1.342E-01	5.515E-01	0.442	49
afdb_P07740_v6	afdb_P28796_v6	3.433E-01	2.797E-01	3.437E-01	0.126	34
afdb_P07740_v6	afdb_Q16775_v6	2.956E-01	3.248E-01	3.794E-01	0.082	29
afdb_P07740_v6	afdb_P0A9P4_v6	2.981E-01	3.202E-01	3.256E-01	0.082	29
afdb_P07740_v6	afdb_P00489_v6	4.093E-01	2.059E-01	4.346E-01	0.214	40
afdb_P07740_v6	afdb_P00935_v6	3.153E-01	2.961E-01	3.590E-01	0.098	31
afdb_P07740_v6	afdb_P21836_v6	3.677E-01	2.430E-01	4.006E-01	0.150	36
afdb_P07740_v6	afdb_P95468_v6	3.173E-01	2.921E-01	4.002E-01	0.098	31
afdb_P07740_v6	afdb_P15289_v6	3.432E-01	2.653E-01	3.507E-01	0.126	34
afdb_P07740_v6	afdb_P30122_v6	3.607E-01	2.436E-01	3.947E-01	0.150	36
afdb_P07740_v6	afdb_P23687_v6	3.676E-01	2.202E-01	3.778E-01	0.150	36
afdb_P07740_v6	afdb_Q58989_v6	2.420E-01	3.432E-01	3.530E-01	0.051	24
afdb_P07740_v6	afdb_P00396_v6	3.289E-01	2.545E-01	3.410E-01	0.106	32
afdb_P07740_v6	afdb_P0CE47_v6	3.016E-01	2.784E-01	3.774E-01	0.090	30
afdb_P07740_v6	afdb_P71119_v6	2.404E-01	3.393E-01	3.682E-01	0.045	23
afdb_P07740_v6	afdb_P55931_v6	3.484E-01	2.303E-01	3.682E-01	0.126	34
afdb_P07740_v6	afdb_P09367_v6	2.912E-01	2.869E-01	3.375E-01	0.082	29
afdb_P07740_v6	afdb_Q9HXE3_v6	2.945E-01	2.836E-01	3.076E-01	0.082	29
afdb_P07740_v6	afdb_P04042_v6	2.811E-01	2.847E-01	3.904E-01	0.076	28
afdb_P07740_v6	afdb_Q6LZM9_v6	3.058E-01	2.594E-01	3.816E-01	0.090	30
afdb_P07740_v6	afdb_P48534_v6	2.473E-01	3.174E-01	3.200E-01	0.051	24
afdb_P07740_v6	afdb_P24474_v6	3.311E-01	2.331E-01	3.382E-01	0.116	33
afdb_P07740_v6	afdb_Q9L9D7_v6	3.321E-01	2.310E-01	3.610E-01	0.116	33
afdb_P07740_v6	afdb_P24630_v6	3.018E-01	2.588E-01	3.547E-01	0.090	30
afdb_P07740_v6	afdb_O59791_v6	2.713E-01	2.888E-01	3.057E-01	0.069	27
afdb_P07740_v6	afdb_P00388_v6	3.456E-01	2.117E-01	3.840E-01	0.126	34
